,parsed,entities,labels,position_start,position_end,has_terms
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6125440\sections\1_body\5_conflicts_of_interest\1_p.xml,"K.Y. has received research funding from AbbVie, ARIAD Pharmaceuticals, Celgene, Chugai, Eisai, Gilead Sciences, MSD, Novartis, Ono, Solasia Pharma, and Takeda. K.To. has received research funding from Abbvie, Ono, Eisai, GlaxoSmithKline, Janssen Celgene, Chugai, Pharmaceuticals, Mundipharma, Novartis, Pharmaceutical, SERVIER, and Takeda; and honoraria from Celgene, Chugai, Eisai, HUYA, Bioscience, Janssen Pharmaceuticals, Kyowa Hakko Kirin, Mundipharma, Ono Pharmaceutical, Takeda, and Zenyaku Kogyo; and advisory remuneration from Celgene. K.A. has received research funding from KyowaHakko‐Kirin and Takeda. T.S. has received honoraria from KyowaHakko‐Kirin and Takeda. N.Ta. has received honoraria from Takeda. I.H. has received honoraria from Bristol‐Meyers‐Squibb and Celgene; and research funding from Bristol‐Meyers‐Squibb, KyowaHakko‐Kirn, and Chugai. H.N. has received honoraria from Takeda, Chugai Pharma, and Mundipharma; and research funding from Bayer Yakuhin, Takeda, Abbvie, Chugai Pharma, Janssen, Mundipharma, Celgene, AstraZeneca, Ono, Bristol‐Myers‐Squibb, Gilead Sciences, and Otsuka. K.U. has received research funding from Astellas, Kyowahakko‐Kirin, and Daiichi Sankyo; and honoraria from Novartis. K. Ohya received research funding from Ono Pharmaceutical, Chugai, Bristol‐Meyers‐Squibb, Kyowahakko‐Kirin, and Janssen; and honoraria from Novartis and Celgene. D.M. has received honoraria from Takeda, Janssen, Eisai, Biomedis International, Celgene, Kyowa Hakko Kirin, Fujifilm, Ono Pharmaceutical, Mundipharma International, Chugai Pharma, MSD, and Zenyaku Kogyo; and research funding from Takeda, Janssen, Eisai, Biomedis International, Celgene, Kyowa Hakko Kirin, Fujifilm, Ono Pharmaceutical, Mundipharma International, Chugai Pharma, MSD, Zenyaku Kogyo, GlaxoSmithKline, Abbvie, Astellas Pharma, Amgen Astellas, BioPharma, Otsuka, Novartis, Nippon Boehringer Ingelheim, Pfizer, Solasia Pharma, and AstraZeneca. S.Na. has received research funding from Chugai and Kyowahakko‐Kirin. T.H. has received advisory remuneration from SymBio. K.Tu has received research funding from Chugai Pharma, Mundipharma, Celgene, and Takeda. M.O., Y.Mo., M.W., N.U., M.K., H.G., M.T., K.No., N.Tsu., N.F., Y.Y., K.Ohni., K.Mi, K.S., H.K., N.K., T.U., K.K., K. Ohma. and Y.Ma. have no conflicts of interest to declare.","[K.Y., AbbVie, ARIAD Pharmaceuticals, Eisai, Gilead Sciences, MSD, Novartis, Ono, Takeda, K.To, Abbvie, Ono, GlaxoSmithKline, Janssen Celgene, Takeda, HUYA, Bioscience, Janssen Pharmaceuticals, Kyowa, Hakko Kirin, Zenyaku Kogyo, Celgene, K.A., Takeda, T.S., Takeda, Takeda, I.H., Bristol‐Meyers‐Squibb, Celgene, Bristol‐Meyers‐Squibb, KyowaHakko‐Kirn, H.N., Takeda, Chugai Pharma, Bayer Yakuhin, Takeda, Chugai Pharma, AstraZeneca, Ono, Bristol‐Myers‐Squibb, Gilead Sciences, Otsuka, K.U., Astellas, Daiichi Sankyo, Novartis, K. Ohya, Ono Pharmaceutical, Bristol‐Meyers‐Squibb, Kyowahakko‐Kirin, Novartis, D.M., Takeda, Biomedis International, Celgene, Kyowa Hakko Kirin, Fujifilm, Chugai Pharma, MSD, Zenyaku Kogyo, Biomedis International, Celgene, Kyowa Hakko Kirin, Fujifilm, Chugai Pharma, MSD, Zenyaku Kogyo, GlaxoSmithKline, Abbvie, Astellas Pharma, Amgen Astellas, BioPharma, Otsuka, Novartis, Nippon Boehringer Ingelheim, Pfizer, Solasia Pharma, AstraZeneca, T.H., K.Tu, Chugai Pharma, Takeda, M.O., Y.Mo, M.W., N.U., M.K., H.G., M.T., K.No, N.F., Y.Y., K.Ohni, K.Mi, K.S., H.K., N.K., T.U., K.K., K. Ohma]","['GPE', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'GPE', 'PERSON', 'PERSON', 'ORG', 'PERSON', 'PERSON', 'PERSON', 'PERSON', 'ORG', 'ORG', 'GPE', 'PERSON', 'PERSON', 'ORG', 'GPE', 'GPE', 'GPE', 'PERSON', 'ORG', 'PERSON', 'GPE', 'ORG', 'GPE', 'GPE', 'ORG', 'PERSON', 'PERSON', 'PERSON', 'PERSON', 'PERSON', 'ORG', 'GPE', 'ORG', 'PERSON', 'PERSON', 'GPE', 'ORG', 'ORG', 'PERSON', 'ORG', 'GPE', 'ORG', 'ORG', 'GPE', 'GPE', 'ORG', 'ORG', 'ORG', 'ORG', 'PERSON', 'ORG', 'PERSON', 'ORG', 'ORG', 'ORG', 'ORG', 'PERSON', 'ORG', 'PERSON', 'PERSON', 'ORG', 'PERSON', 'PERSON', 'PERSON', 'PERSON', 'PERSON', 'ORG', 'PERSON', 'PERSON', 'ORG', 'GPE', 'GPE', 'PERSON', 'PERSON', 'GPE', 'GPE', 'GPE', 'GPE', 'GPE', 'GPE', 'GPE', 'GPE', 'GPE', 'GPE', 'GPE', 'GPE', 'GPE', 'GPE', 'GPE', 'GPE', 'GPE', 'PERSON']","[0, 40, 48, 88, 95, 112, 117, 127, 152, 160, 201, 209, 221, 238, 332, 383, 389, 426, 432, 490, 536, 545, 606, 614, 668, 710, 718, 751, 777, 812, 835, 864, 897, 905, 963, 978, 994, 1040, 1053, 1080, 1101, 1109, 1149, 1181, 1216, 1226, 1265, 1293, 1316, 1366, 1388, 1421, 1445, 1469, 1478, 1497, 1554, 1569, 1578, 1643, 1667, 1676, 1695, 1752, 1767, 1772, 1787, 1804, 1812, 1829, 1845, 1856, 1864, 1874, 1903, 1911, 1931, 2014, 2067, 2107, 2148, 2156, 2162, 2169, 2175, 2181, 2187, 2193, 2199, 2214, 2220, 2226, 2235, 2241, 2247, 2253, 2259, 2265, 2271]","[4, 46, 69, 93, 110, 115, 125, 130, 158, 164, 207, 212, 236, 253, 338, 387, 424, 431, 443, 503, 543, 549, 612, 618, 674, 716, 722, 772, 784, 833, 850, 868, 903, 918, 976, 984, 1007, 1051, 1078, 1095, 1107, 1113, 1157, 1195, 1224, 1233, 1283, 1314, 1332, 1374, 1392, 1427, 1467, 1476, 1495, 1505, 1567, 1572, 1591, 1665, 1674, 1693, 1703, 1765, 1770, 1785, 1802, 1810, 1827, 1843, 1854, 1862, 1872, 1901, 1909, 1925, 1942, 2018, 2071, 2120, 2154, 2160, 2166, 2173, 2179, 2185, 2191, 2197, 2203, 2218, 2224, 2232, 2239, 2245, 2251, 2257, 2263, 2269, 2278]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6127229\sections\1_body\1_introduction\1_p.xml,"Rheumatoid arthritis (RA) is a chronic, systemic, inflammatory disorder that primarily involves synovial joints 
 ","[Rheumatoid, RA]","['ORG', 'ORG']","[0, 22]","[10, 24]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6127229\sections\1_body\2_materials_and_methods\1_patient_population\1_p.xml,"This study enrolled adults (>18 years) with RA who fulfilled the 2010 American College of Rheumatology (ACR)/European League Against Rheumatism classification criteria 
 ","[>18 years, RA, 2010, American College of Rheumatology]","['DATE', 'ORG', 'DATE', 'ORG']","[28, 44, 65, 70]","[37, 46, 69, 102]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6127229\sections\1_body\2_materials_and_methods\2_study_design\1_p.xml,"The Clinical and safety assessment of human Umbilical cord blood‐derived mesenchymal stem cell therapy for RhEumatoid arthritis patients administered intravenously (CURE‐iv) trial is a phase Ia, open‐label, dose‐escalation study for RA patients with a moderate disease activity despite treatment with MTX (
 ","[RhEumatoid, Ia, RA]","['ORG', 'GPE', 'ORG']","[107, 191, 233]","[117, 193, 235]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6127229\sections\1_body\2_materials_and_methods\3_outcomes\1_p.xml,"The primary study objective was to evaluate the safety and tolerability of a single intravenous infusion of hUCB‐MSCs in study subjects. The secondary objective was to obtain a preliminary assessment of its efficacy. For the efficacy end points, changes of DAS28 and HAQ 4 weeks after the infusion were evaluated.","[hUCB‐MSCs, secondary, HAQ 4 weeks]","['PERSON', 'ORDINAL', 'DATE']","[108, 141, 267]","[117, 150, 278]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6127229\sections\1_body\2_materials_and_methods\4_statistical_analysis\1_p.xml,"Continuous variables from the clinical data were presented as means and standard deviations. Discrete variables were reported as frequencies and proportions. The data for the safety evaluation before and after the treatment were compared by paired 
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6127229\sections\1_body\3_results\1_patient_characteristics\1_p.xml,"Out of the 11 screened RA patients, 9 were enrolled and received a single intravenous infusion of hUCB‐MSCs (Fig. 
 ","[11, RA, 9, hUCB‐MSCs, Fig]","['CARDINAL', 'ORG', 'CARDINAL', 'PERSON', 'PERSON']","[11, 23, 36, 98, 109]","[13, 25, 37, 107, 112]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6127229\sections\1_body\3_results\2_safety_and_tolerability\1_p.xml,"There was no ominous safety signal in all clusters up to 4 weeks after the infusion of hUCB‐MSCs. The vital signs were stable during the hUCB‐MSC infusion and clinically meaningful ECG changes could not be observed. Only one patient in the 5 × 10
 ","[up to 4 weeks, hUCB‐MSCs, ECG, Only one, 5]","['DATE', 'PERSON', 'ORG', 'CARDINAL', 'CARDINAL']","[51, 87, 181, 216, 240]","[64, 96, 184, 224, 241]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6127229\sections\1_body\3_results\3_changes_in_disease_activi\1_p.xml,"The ESR and C‐reactive protein level changes from baseline to week 4 were −7.9 ± 10.4 mm/hour (
 ",[ESR],['ORG'],[4],[7],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6127229\sections\1_body\4_discussion\1_p.xml,"This phase Ia study demonstrated that a single intravenous infusion of hUCB‐MSCs resulted in a favorable safety profile for our subjects with RA. The patients were given a single infusion of hUCB‐MSCs, with cell numbers up to 1 × 10
 ","[Ia, hUCB‐MSCs, RA, hUCB‐MSCs]","['GPE', 'PERSON', 'ORG', 'PERSON']","[11, 71, 142, 191]","[13, 80, 144, 200]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6127229\sections\1_body\5_conclusion\1_p.xml,"This is the first phase Ia study of RA patients that evaluated the safety and tolerability of a single intravenous infusion with hUCB‐MSCs and with cell numbers of up to 1 × 10
 ","[first, Ia, RA, hUCB‐MSCs, up to]","['ORDINAL', 'GPE', 'ORG', 'PERSON', 'CARDINAL']","[12, 24, 36, 129, 164]","[17, 26, 38, 138, 169]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6127229\sections\1_body\6_author_contributions\1_p.xml,"E.H.P.: collection of data, data analysis and interpretation, manuscript writing, final approval of manuscript; H.‐s.L.: collection of data, data analysis and interpretation; S.L.: data analysis and interpretation; K.R., K.‐W.S., and K.‐S.K.: financial support; K.S.: conception and design, collection of data, data analysis and interpretation, manuscript writing, final approval of manuscript.","[K.R., K.‐W.S., K.‐S.K., K.S.]","['GPE', 'GPE', 'PERSON', 'GPE']","[215, 221, 234, 262]","[219, 228, 241, 266]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6127229\sections\1_body\7_disclosure_of_potential_c\1_p.xml,"This study was funded by Kangstem Biotech Co., Ltd.; S.L., K.R., K.‐W.S, and K.‐S.K. work in the department of Stem Cell Therapeutics at Kangstem Biotech Co., Ltd. The other authors indicated no potential conflicts of interest.","[Kangstem Biotech Co., Ltd., S.L., K.R., K.‐W.S, K.‐S.K., Stem Cell Therapeutics, Kangstem Biotech Co., Ltd.]","['ORG', 'GPE', 'GPE', 'GPE', 'PERSON', 'ORG', 'ORG']","[25, 53, 59, 65, 77, 111, 137]","[51, 57, 63, 71, 84, 133, 163]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6137884\sections\1_body\0_background\1_p.xml,"Continual technical improvements in mechanical coronary revascularization have produced as a paradoxical effect a growing number of patients with severe coronary disease, which are no more suitable for further revascularizations and experience refractory angina (RA) despite best medical management. It has been estimated that RA approximates an incidence as high as 50,000 and 30,000–50,000 new cases per year in the USA and continental Europe, respectively [
 ","[RA, RA, as high as 50,000 and 30,000–50,000, USA, Europe]","['ORG', 'ORG', 'QUANTITY', 'GPE', 'LOC']","[263, 327, 356, 418, 438]","[265, 329, 391, 421, 444]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6137884\sections\1_body\1_methods\1_study_design\1_p.xml,"The “Endocavitary Injection of Bone Marrow Derived CD133
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6137884\sections\1_body\1_methods\2_study_population\1_p.xml,"The study population consisted of patients with severe CCS angina class III–IV and/or NYHA score II–IV under maximal tolerated medical therapy for at least 3 months not eligible for any type of conventional mechanical revascularization procedure based on the most recent coronary angiography (≤ 12 months). Additional inclusion criteria were: LV ejection fraction (EF) ≤ 45% as determined by 2D echocardiogram, CMR, or left ventriculogram; a reversible perfusion defect ≥ 10% of the LV surface by SPECT; and peak oxygen consumption (VO
 ","[at least 3, 12 months, EF, 45%, 2D echocardiogram, CMR, 10%]","['CARDINAL', 'DATE', 'GPE', 'PERCENT', 'MONEY', 'ORG', 'PERCENT']","[147, 295, 365, 371, 392, 411, 472]","[157, 304, 367, 374, 409, 414, 475]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6137884\sections\1_body\1_methods\3_study_endpoints\1_p.xml,"The primary aim of the study was safety in terms of any treatment-emergent SAE documented up to 6 months post catheterization and defined as cardiac perforation, pericardial tamponade, sustained ventricular tachycardia/fibrillation and ectopic tissue formation. Additional safety endpoints were evaluated up to 12 months post procedure and included any AE, SAE and MACE defined as composite of death, nonfatal MI, stroke and hospitalization for worsening of HF.","[SAE, 6 months, 12 months, AE, SAE, MACE, MI, HF]","['ORG', 'DATE', 'DATE', 'ORG', 'ORG', 'ORG', 'ORG', 'GPE']","[75, 96, 311, 353, 357, 365, 410, 458]","[78, 104, 320, 355, 360, 369, 412, 460]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6137884\sections\1_body\1_methods\4_cell_preparation\1_p.xml,"Approximately 350 ml of BM was aspirated from the posterior iliac crest under epidural anesthesia according to the anesthesiologist’s judgment. The procedures were performed by an experienced hematologist within a qualified operating room. BM blood samples were anticoagulated with sodium heparin 5000 UI, stored in bags and shipped at controlled temperature (+ 4 °C/+ 20 °C) to the GMP-qualified facility (Cell and Gene Therapy Laboratory “Stefano Verri”, Monza, Italy).","[5000, 20, Stefano Verri, Monza, Italy]","['CARDINAL', 'CARDINAL', 'PERSON', 'PERSON', 'GPE']","[297, 369, 441, 457, 464]","[301, 371, 454, 462, 469]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6137884\sections\1_body\1_methods\5_cell_administration_and_p\1_p.xml,"The day following BM aspiration, patients were admitted to the catheterization laboratory to receive the fluoroscopy-based transendocardial cell injections. The injection technique was performed as previously described [
 ",[The day],['DATE'],[0],[7],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6137884\sections\1_body\1_methods\6_myocardial_perfusion_anal\1_p.xml,"SPECT perfusion studies were performed at baseline and 6 months after the procedure to evaluate the presence and the extent of reversible ischemia, expressed as a percentage of the LV. Stress and rest SPECT images were acquired 15–60 min after the injection of 555 MBq 
 ","[6 months, 15–60, 555]","['DATE', 'CARDINAL', 'CARDINAL']","[55, 228, 261]","[63, 233, 264]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6137884\sections\1_body\1_methods\7_echocardiographic_and_fun\1_p.xml,"A 2D echocardiogram was performed at baseline, before hospital discharge and after 6 and 12 months to evaluate LV function, volumes and wall motion score index (WMSI). Pericardial effusions and unwanted tissue changes were also assessed during the study period. Echocardiogram acquisition and analyses were performed according to the guidelines [
 ",[6],['CARDINAL'],[83],[84],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6137884\sections\1_body\1_methods\8_atmp_cd133_in_vitro_analy\1_p.xml,"A small amount of each ATMP-CD133 lot was obtained from the GMP facility to perform in vitro studies. The experimental plan is shown in Fig. 
 ","[ATMP, GMP, Fig]","['ORG', 'ORG', 'PERSON']","[23, 60, 136]","[27, 63, 139]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6137884\sections\1_body\1_methods\9_statistical_analyses\1_p.xml,"Continuous variables were expressed as mean ± SD or median (interquartile range (IQR)), as appropriate. A within-subject Student’s 
 ","[±, IQR, Student’s 
 ]","['NORP', 'ORG', 'ORG']","[44, 81, 121]","[45, 84, 133]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6137884\sections\1_body\2_results\1_patient_characteristics\1_p.xml,"Between December 2013 and November 2016, 10 consecutive patients were enrolled and followed up for a period of 12 months according to the study protocol. Baseline characteristics are presented in Table 
 ","[Between December 2013 and November 2016, 10, 12 months, Baseline, Table]","['DATE', 'CARDINAL', 'DATE', 'PERSON', 'ORG']","[0, 41, 111, 154, 196]","[39, 43, 120, 162, 201]",study protocol
